"Gene","entropy_int","entropy_ext","entropy_tot"
"G2466",0.57473796687996,0.552195226393551,1.12693319327351
"G81",0.574396420396645,0.426707138053004,1.00110355844965
"G420",0.574102140617784,0.792634190576579,1.36673633119436
"G537",0.573969844692632,0.546277533804453,1.12024737849709
"G2516",0.57377940307823,0.898808331924643,1.47258773500287
"G2589",0.573419663639885,0.766471083758827,1.33989074739871
"G4048",0.57187999285854,1.04988470048325,1.62176469334179
"G1601",0.571530936010459,0.436652672936012,1.00818360894647
"G4269",0.571492872760366,0.767623512005436,1.3391163847658
"G2268",0.571104716522681,0.526985759306086,1.09809047582877
"G4465",0.570314906102422,0.556632892171015,1.12694779827344
"G1702",0.570273765985784,0.493522757018797,1.06379652300458
"G4488",0.569922472963251,0.523951878703554,1.0938743516668
"G3903",0.569851899215171,0.500215594750598,1.07006749396577
"G2007",0.569535436895865,0.514937584461503,1.08447302135737
"G342",0.5691905882369,0.539371901208289,1.10856248944519
"G482",0.568887979677789,0.639264544984197,1.20815252466199
"G3824",0.566238630923213,1.01626032862078,1.58249895954399
"G95",0.565350140798759,0.540845119100324,1.10619525989908
"G736",0.564952118857195,0.470999807368966,1.03595192622616
"G19",0.56415851822467,0.620826630870497,1.18498514909517
"G3829",0.563687883848073,0.500013403758471,1.06370128760654
"G546",0.563583687181624,0.552118923784603,1.11570261096623
"G4110",0.563386995248589,0.670745075975695,1.23413207122428
"G145",0.563147714413609,0.521719784967707,1.08486749938132
"G465",0.562944942412256,0.574685381540012,1.13763032395227
"G4182",0.562900344087909,0.537434934382933,1.10033527847084
"G1421",0.562509997004251,0.844997927520423,1.40750792452467
"G2592",0.562130324578795,0.473855806128437,1.03598613070723
"G267",0.560876868566599,0.425627847526777,0.986504716093376
"G3613",0.559965507901598,0.630163916161395,1.19012942406299
"G996",0.559609777175475,0.672511324764827,1.2321211019403
"G4228",0.55905553142208,0.567372774460989,1.12642830588307
"G3632",0.557937850095436,0.571158656420753,1.12909650651619
"G3921",0.556575143948023,0.479542630860097,1.03611777480812
"G3900",0.556210590217315,0.80620195034857,1.36241254056588
"G22",0.555970262701954,0.45006208076706,1.00603234346901
"G178",0.555700219060485,0.486249968466167,1.04195018752665
"G1843",0.555522033923117,0.427176813929096,0.982698847852213
"G3510",0.555197666443676,0.621520876970745,1.17671854341442
"G3382",0.555065815005438,0.655537979629865,1.2106037946353
"G499",0.554570843367392,1.23705532632435,1.79162616969174
"G451",0.554071746701435,0.832103238230735,1.38617498493217
"G4344",0.55373125537324,0.890461524251022,1.44419277962426
"G2924",0.553180434891072,0.719088257320338,1.27226869221141
"G2904",0.552987327689624,1.05029268106613,1.60328000875575
"G2161",0.552903978268301,1.02556441271362,1.57846839098192
"G1108",0.552837672913655,0.506461919515533,1.05929959242919
"G2759",0.552252198733146,0.4774766200436,1.02972881877675
"G1000",0.551888780052514,0.552972200284956,1.10486098033747
"G209",0.551570236187718,0.643091870697205,1.19466210688492
"G1292",0.551546810216724,0.62481777736293,1.17636458757965
"G3420",0.550831332475867,1.17017932517699,1.72101065765286
"G3055",0.549761201225222,0.64824879231303,1.19800999353825
"G2738",0.549702455411745,0.671926329776445,1.22162878518819
"G2897",0.548986273876152,0.552269041177548,1.1012553150537
"G4312",0.548476013048631,0.684828966581769,1.2333049796304
"G1951",0.54839827069599,1.02941926498427,1.57781753568026
"G3167",0.548339679160236,0.77338081463324,1.32172049379348
"G2178",0.54812538797491,0.833677943493264,1.38180333146817
"G4364",0.548080336428397,0.425316405340129,0.973396741768527
"G1861",0.547938133113866,0.654497530343468,1.20243566345733
"G2798",0.547363815155689,1.1963307895873,1.74369460474298
"G3506",0.547362490270415,0.476854988898965,1.02421747916938
"G3889",0.547043580869086,1.22673464465531,1.7737782255244
"G1409",0.546455698640134,0.610896966430845,1.15735266507098
"G1503",0.546419489914763,0.965932382754926,1.51235187266969
"G947",0.545964269637462,0.560788444934607,1.10675271457207
"G1904",0.54565652056072,0.503963152552107,1.04961967311283
"G2289",0.545573367358389,0.857615111555286,1.40318847891368
"G2458",0.544266761039977,0.565629813479835,1.10989657451981
"G214",0.543228497087649,0.437191686702013,0.980420183789662
"G845",0.543148752704773,0.89377856823665,1.43692732094142
"G2348",0.542577994978533,0.485324602743642,1.02790259772217
"G4212",0.541640575402277,0.804928385811622,1.3465689612139
"G450",0.540709783707476,0.435324508761326,0.976034292468801
"G4447",0.540063898332377,0.873480590726725,1.4135444890591
"G484",0.539998102200614,0.476378136800855,1.01637623900147
"G2825",0.539791713989397,0.485362676101462,1.02515439009086
"G3183",0.538668216231109,0.426478334936886,0.965146551167995
"G1671",0.538480278064435,0.427660314178502,0.966140592242937
"G3089",0.538449119056483,0.555411841062451,1.09386096011893
"G3965",0.536990362856809,0.600818084755415,1.13780844761222
"G313",0.536981313750025,0.520400903578705,1.05738221732873
"G2649",0.53674254368556,0.454566509763933,0.991309053449494
"G2207",0.535886510566531,0.591165101897465,1.127051612464
"G3566",0.535684135701034,1.0163762077406,1.55206034344163
"G1665",0.535671148849338,0.597459844117604,1.13313099296694
"G981",0.535575272508377,0.733739678479883,1.26931495098826
"G1913",0.535049157234642,0.677623213072172,1.21267237030681
"G3278",0.534476544342303,0.447586411111439,0.982062955453742
"G4385",0.534207306370954,0.749859739857745,1.2840670462287
"G3940",0.534009955792448,0.520653587211295,1.05466354300374
"G2955",0.533607929913134,1.14203107046375,1.67563900037688
"G375",0.531252903504864,0.622891789687925,1.15414469319279
"G1090",0.531143895455446,0.570216367738569,1.10136026319401
"G519",0.530780289175981,0.772355320829303,1.30313561000528
"G788",0.530490023955811,1.18753766694219,1.718027690898
"G4360",0.530417892544078,0.60974827032304,1.14016616286712
"G1805",0.529989554783487,0.660735769463047,1.19072532424653
"G2766",0.529746486301269,0.427263145383798,0.957009631685067
"G2398",0.529672381050981,0.586914081787009,1.11658646283799
"G3648",0.528891663570469,0.498193567556154,1.02708523112662
"G2761",0.528835130995501,0.529613519300408,1.05844865029591
"G1334",0.528609658426759,0.486115735487259,1.01472539391402
"G4120",0.528378798008026,0.441467574531977,0.969846372540003
"G2499",0.528215510752868,0.42673827624971,0.954953787002578
"G2072",0.527914424207069,0.519139103920215,1.04705352812728
"G2231",0.527463322142577,0.52083405076155,1.04829737290413
"G1447",0.52653572401578,0.681654657845977,1.20819038186176
"G2424",0.526001023922563,0.574295636682399,1.10029666060496
"G1466",0.525935969692524,0.498975645318322,1.02491161501085
"G31",0.525593989859656,0.632745330979187,1.15833932083884
"G3686",0.525511252046574,0.7978338163035,1.32334506835007
"G1100",0.524568727135565,0.487350887596638,1.0119196147322
"G1856",0.524475184275954,0.492220274957638,1.01669545923359
"G1990",0.524098726523427,0.497805595318459,1.02190432184189
"G1018",0.523456292041019,0.588427466308345,1.11188375834936
"G2701",0.522543121411209,0.521188553262442,1.04373167467365
"G4133",0.522485706197178,0.563272131073098,1.08575783727028
"G583",0.521637430303307,0.634127598732625,1.15576502903593
"G4140",0.520823986612609,0.471047530173773,0.991871516786382
"G740",0.520383890825544,0.427552963033579,0.947936853859123
"G2446",0.519870670874052,0.799531917393296,1.31940258826735
"G784",0.518967993415469,0.770422308231804,1.28939030164727
"G1484",0.517554555167979,0.803032490121317,1.3205870452893
"G2533",0.517399793704881,0.499200666344974,1.01660046004985
"G1176",0.517017463674294,0.54127111983906,1.05828858351335
"G2000",0.516876623708587,0.567267121966342,1.08414374567493
"G1423",0.516780777171544,0.680314950315769,1.19709572748731
"G3972",0.51676202646027,0.470233170163821,0.986995196624092
"G2566",0.516701093563728,0.565139159405712,1.08184025296944
"G3195",0.516337143788986,0.579864808334525,1.09620195212351
"G2740",0.516251025936466,0.726430160908025,1.24268118684449
"G57",0.516230638478588,0.502190547901396,1.01842118637998
"G2321",0.515949185007859,0.828642149115612,1.34459133412347
"G1375",0.515364091890866,0.521917663727019,1.03728175561789
"G1726",0.514772940048296,0.57311080385298,1.08788374390128
"G4504",0.514301921630214,0.627806623912271,1.14210854554248
"G2252",0.513353220732557,0.76834159426429,1.28169481499685
"G1392",0.513168536648971,0.642409604882376,1.15557814153135
"G3891",0.512573541471818,0.573221927099602,1.08579546857142
"G3013",0.512198315446789,0.427265663269501,0.93946397871629
"G1983",0.511100949729233,1.12323270700869,1.63433365673792
"G365",0.510882506780696,0.941933843522018,1.45281635030271
"G592",0.510743438558704,0.486535775550143,0.997279214108847
"G1978",0.510621715565785,0.702517531035657,1.21313924660144
"G3738",0.510420450454981,0.663134600495894,1.17355505095088
"G3577",0.509971438727947,0.451832142133813,0.96180358086176
"G1146",0.509377072877654,0.463469185215298,0.972846258092952
"G1185",0.508770303948972,0.891044243222967,1.39981454717194
"G2255",0.507978941532721,0.546011512657201,1.05399045418992
"G3499",0.507637061317572,0.738363578896634,1.24600064021421
"G1113",0.507486413665536,0.871926368492612,1.37941278215815
"G1494",0.505842042232608,0.741718404666696,1.2475604468993
"G2520",0.505823615008663,0.472150419079742,0.977974034088405
"G2173",0.505238411897729,0.430779421758559,0.936017833656288
"G3009",0.505169243776338,0.776187785014199,1.28135702879054
"G2014",0.505157160107567,0.622868650376133,1.1280258104837
"G3147",0.505048477816172,0.60098521015905,1.10603368797522
"G3981",0.504911092872405,1.02280277962064,1.52771387249305
"G3861",0.50472101055377,0.883203930673005,1.38792494122678
"G4147",0.504235978365643,0.449244590965832,0.953480569331474
"G2617",0.503671621918569,0.747841867759669,1.25151348967824
"G3090",0.503586134858415,0.507315515490845,1.01090165034926
"G1673",0.502247528221766,0.687468238518899,1.18971576674067
"G809",0.502108311729299,0.844555596798978,1.34666390852828
"G2953",0.501243349230895,0.706336299070479,1.20757964830137
"G3482",0.500166133914941,0.879887642062214,1.38005377597715
"G2068",0.497804734945063,0.751061299293083,1.24886603423815
"G1736",0.49751462677497,0.761522605345454,1.25903723212042
"G2344",0.497363479220184,1.12603536769316,1.62339884691335
"G2799",0.497195879841989,0.554227954073503,1.05142383391549
"G524",0.497002596787565,0.813286563077377,1.31028915986494
"G384",0.496740014680509,0.916988770058118,1.41372878473863
"G2776",0.496551106538504,0.430314768633962,0.926865875172465
"G3477",0.495135791135021,0.666440867541436,1.16157665867646
"G195",0.494430196615752,0.426781478426269,0.921211675042021
"G374",0.494112959290451,0.730704116685258,1.22481707597571
"G1138",0.493840999838342,1.12050891029623,1.61434991013457
"G2718",0.49375850581521,0.544422586482544,1.03818109229775
"G1523",0.492806162948882,0.593791393761586,1.08659755671047
"G2703",0.492706991896044,0.636911330437108,1.12961832233315
"G3000",0.492662606347079,0.747001753813797,1.23966436016088
"G920",0.491936489606245,0.665493854940466,1.15743034454671
"G4219",0.49136759510757,0.975265404187264,1.46663299929483
"G792",0.491170263334963,0.781137276570547,1.27230753990551
"G2409",0.491008504866134,0.860117144895955,1.35112564976209
"G3869",0.490922926110522,1.17233215553193,1.66325508164245
"G4136",0.490086157075823,0.575720279095457,1.06580643617128
"G2402",0.4893958516051,1.16920776384169,1.65860361544679
"G4366",0.488818761560649,0.491933642434968,0.980752403995617
"G4181",0.488783341565427,0.429405773378049,0.918189114943476
"G3042",0.48843790615001,0.546741688449273,1.03517959459928
"G606",0.488394124112097,0.797302054139844,1.28569617825194
"G4292",0.488353907644875,0.65091385887027,1.13926776651514
"G4176",0.487620483476656,1.22070030457302,1.70832078804968
"G2063",0.487436574207137,1.15955313994077,1.64698971414791
"G1500",0.486870224991948,1.10301856342461,1.58988878841656
"G708",0.48653122498414,0.569222676281714,1.05575390126585
"G491",0.486441529081663,0.706161367644412,1.19260289672608
"G2513",0.485588829801534,0.531795479044898,1.01738430884643
"G632",0.485458048097977,0.492437433175024,0.977895481273001
"G2066",0.485307746792624,0.637139018897539,1.12244676569016
"G1460",0.484695509020429,1.16179586330446,1.64649137232489
"G201",0.484631159334905,0.499928498996376,0.984559658331281
"G4500",0.48449987611297,0.523899849110199,1.00839972522317
"G4455",0.484094935023478,0.75648934498678,1.24058428001026
"G789",0.483984791758143,0.526082103875562,1.0100668956337
"G1649",0.482893976070385,0.532219771963223,1.01511374803361
"G1284",0.481786299877186,0.47661737521574,0.958403675092926
"G2054",0.480866622641526,0.556254127980068,1.03712075062159
"G277",0.480459016913388,0.652469846405928,1.13292886331932
"G79",0.479720805221962,0.464920887309128,0.944641692531089
"G1235",0.479612808993988,0.450092060611076,0.929704869605063
"G3341",0.479470226398173,0.576038114651283,1.05550834104946
"G1802",0.479219900200799,0.538271634770778,1.01749153497158
"G1405",0.479193587606227,0.885995845919952,1.36518943352618
"G743",0.478896203713212,0.689666031986542,1.16856223569975
"G4160",0.478633359772415,1.23028405291925,1.70891741269166
"G1970",0.477453862692493,0.697438408908295,1.17489227160079
"G1325",0.477197820010426,0.559632261512187,1.03683008152261
"G4008",0.476759366370013,0.509175524368021,0.985934890738034
"G122",0.475598250984878,0.613167832947584,1.08876608393246
"G3417",0.475147069294873,0.425541504171381,0.900688573466254
"G2974",0.474979648224682,0.458228664130429,0.933208312355111
"G3904",0.474788891924353,0.575581651085883,1.05037054301024
"G3842",0.474529905485429,0.620985868249239,1.09551577373467
"G1049",0.474194623820677,1.0890698448876,1.56326446870828
"G3583",0.474130906267994,0.528345659790615,1.00247656605861
"G2287",0.473972159251195,0.4768383090703,0.950810468321495
"G1267",0.473922000607775,0.47497267168354,0.948894672291315
"G956",0.473246187803969,0.581139535718579,1.05438572352255
"G399",0.473016709018546,1.13061124538985,1.60362795440839
"G1896",0.472964420454599,0.431235384573255,0.904199805027853
"G1522",0.472075880798416,0.751437261893578,1.22351314269199
"G4456",0.471958423606436,0.590945897096339,1.06290432070278
"G2135",0.471648319577933,0.540851390965981,1.01249971054391
"G2276",0.471478894113302,0.575290088897813,1.04676898301112
"G3059",0.470932741123096,0.769701148389999,1.24063388951309
"G522",0.469638696223789,1.12499966847204,1.59463836469583
"G817",0.468006289412239,0.581609273729923,1.04961556314216
"G4423",0.467300487233784,0.905627170523986,1.37292765775777
"G3731",0.467286721617991,0.476464368401366,0.943751090019357
"G4127",0.466845494298988,0.597190860054579,1.06403635435357
"G4503",0.466835187657982,0.662025101847972,1.12886028950595
"G2982",0.466826300735523,1.18751098919229,1.65433728992781
"G810",0.466294195988774,1.25796008459962,1.7242542805884
"G1831",0.466224270644763,0.551510685594873,1.01773495623964
"G3353",0.465813419489104,0.671368363037635,1.13718178252674
"G3397",0.465422778048963,0.881088785803932,1.3465115638529
"G4403",0.464927257417462,0.5354752108673,1.00040246828476
"G4300",0.464495757397576,0.892072033648418,1.35656779104599
"G619",0.464317289382455,0.463781496503275,0.928098785885729
"G1319",0.464219484042669,0.54003440701401,1.00425389105668
"G192",0.464104629766752,0.535688664861505,0.999793294628257
"G2950",0.46408463218108,0.425513621142493,0.889598253323572
"G1489",0.464034966152092,0.673321058694691,1.13735602484678
"G139",0.463669685921298,0.675619220800386,1.13928890672168
"G485",0.463568374095482,0.434244112345238,0.89781248644072
"G852",0.463438310178554,0.554898149600033,1.01833645977859
"G443",0.462985124953135,0.569918421535887,1.03290354648902
"G1481",0.462598824907071,0.852698326010107,1.31529715091718
"G512",0.462446349169097,0.595851653707147,1.05829800287624
"G1830",0.462289530031982,0.475433590749818,0.9377231207818
"G305",0.462151810337709,0.686315513173293,1.148467323511
"G1860",0.461819593723373,0.596490613097323,1.0583102068207
"G1322",0.461265825737889,0.6219452747974,1.08321110053529
"G280",0.460701428230845,0.542891178477831,1.00359260670868
"G3684",0.460520450038443,0.907396899083735,1.36791734912218
"G857",0.460372167684529,0.494733350338555,0.955105518023085
"G3725",0.460261575863692,0.643368704028359,1.10363027989205
"G3764",0.46008399730004,0.486169755780523,0.946253753080562
"G102",0.459778685931887,0.601198028802254,1.06097671473414
"G2834",0.45959396063246,0.766966926865347,1.22656088749781
"G717",0.459576937328157,0.425591025304157,0.885167962632314
"G98",0.459444707343909,0.424838878695025,0.884283586038934
"G3011",0.45920305694568,0.558896391518465,1.01809944846415
"G268",0.458712889887686,0.681628698118453,1.14034158800614
"G1092",0.458331340610236,0.949775386391293,1.40810672700153
"G3975",0.458235454931052,0.829914940583941,1.28815039551499
"G2722",0.456877662350755,0.42664727940496,0.883524941755714
"G447",0.456699577420404,0.585984078173005,1.04268365559341
"G3175",0.455850674805272,0.537703796470056,0.993554471275328
"G133",0.455729641563953,0.425608243132743,0.881337884696696
"G2359",0.455424660410307,0.813521315807414,1.26894597621772
"G161",0.455363599127741,0.579352502175521,1.03471610130326
"G518",0.45513003411591,0.426376930463258,0.881506964579168
"G1577",0.454876078611776,0.716020401838593,1.17089648045037
"G1439",0.454636093827335,0.986146342878985,1.44078243670632
"G4225",0.454494529412071,0.502691831759899,0.95718636117197
"G1694",0.453160356032916,0.651530191324558,1.10469054735747
"G4069",0.452506175076877,0.491923501542781,0.944429676619658
"G2624",0.450926662606182,0.762221313972967,1.21314797657915
"G4369",0.450355957693183,0.47198151945359,0.922337477146773
"G3393",0.450085626283122,0.732445802686951,1.18253142897007
"G3785",0.449765003459093,0.471848948731132,0.921613952190225
"G945",0.448440057765745,0.51219607355115,0.960636131316895
"G4091",0.448213028047725,0.709098679307584,1.15731170735531
"G1997",0.448178199674873,0.509533293566751,0.957711493241624
"G3227",0.447479883284205,0.633355141345358,1.08083502462956
"G3804",0.447464717048538,0.90473167500296,1.3521963920515
"G1599",0.447400105772195,0.554865975832705,1.0022660816049
"G3554",0.447281835487245,0.571325308435091,1.01860714392234
"G3285",0.447175268880117,0.819133183164049,1.26630845204417
"G2795",0.447069418041787,0.544497279183587,0.991566697225375
"G2905",0.446123940561729,0.586786274895758,1.03291021545749
"G2305",0.446035523506388,0.469836881558886,0.915872405065274
"G2585",0.445506583531044,1.02350115324667,1.46900773677771
"G315",0.44468926293482,0.491317197715244,0.936006460650065
"G3214",0.442664132169201,0.548774417477309,0.99143854964651
"G3565",0.441523657331246,1.26675625034889,1.70827990768013
"G3913",0.441303147004728,0.765676337555627,1.20697948456036
"G3631",0.441057168583571,1.18111500675969,1.62217217534326
"G2749",0.440790940823444,0.521358392936471,0.962149333759915
"G2721",0.440630073657546,0.685026918040158,1.1256569916977
"G4190",0.440549339142187,1.07414225546404,1.51469159460623
"G725",0.440516305737965,0.513982123635941,0.954498429373906
"G2824",0.440501121124785,0.724309040790602,1.16481016191539
"G3894",0.439847680579157,0.530498211946933,0.97034589252609
"G915",0.439809576420013,0.669341616784663,1.10915119320468
"G4081",0.439673783631119,0.466125018296728,0.905798801927847
"G2412",0.439133525666865,0.548299248325522,0.987432773992386
"G3029",0.439098296992217,0.590759321362002,1.02985761835422
"G3032",0.438900187965159,0.782331503725937,1.2212316916911
"G3591",0.438639439486568,0.616741860632914,1.05538130011948
"G2864",0.438638751917482,0.468872093761064,0.907510845678546
"G2712",0.438243696996792,0.474901276440689,0.913144973437481
"G335",0.43790606181576,0.497493934581137,0.935399996396898
"G1086",0.437301303231509,0.531294874466856,0.968596177698364
"G1525",0.437080350766443,0.503058103044008,0.940138453810451
"G4325",0.436458129834774,0.42928021383011,0.865738343664884
"G1309",0.435652819086229,0.427948007175511,0.86360082626174
"G48",0.435512438935796,0.526718869765653,0.96223130870145
"G1192",0.435467788037347,0.723664749495576,1.15913253753292
"G3517",0.434715725185961,1.32512879217886,1.75984451736482
"G3380",0.434623656541499,0.525623990873175,0.960247647414674
"G1552",0.43441323317654,0.588131322131634,1.02254455530817
"G3402",0.434332107377231,0.431484548627443,0.865816656004674
"G2705",0.434129349497329,0.540843735035386,0.974973084532715
"G3527",0.433356117626339,0.48579625035084,0.919152367977178
"G2755",0.433310082391402,0.490967840839884,0.924277923231286
"G1672",0.43291012110428,0.587973483951613,1.02088360505589
"G290",0.432886777095472,0.426755272668503,0.859642049763975
"G1225",0.432477343602231,0.513535165287039,0.94601250888927
"G1359",0.432447257581335,0.588890806702524,1.02133806428386
"G1980",0.432404285360667,0.496233864477283,0.928638149837951
"G3078",0.43213009028896,0.429961496106293,0.862091586395253
"G4145",0.431968875003496,0.591499867291716,1.02346874229521
"G3244",0.431591127102246,0.708512088629939,1.14010321573218
"G453",0.431129270258524,0.906835437101449,1.33796470735997
"G435",0.430978926931157,0.530731975074042,0.961710902005199
"G1971",0.430829407850515,0.74908363242668,1.1799130402772
"G4334",0.430149119821874,0.474634681401826,0.9047838012237
"G2349",0.429513158554454,0.425115128455525,0.854628287009979
"G691",0.429303848636537,0.451465426468867,0.880769275105404
"G2557",0.429169567421419,0.796330918810394,1.22550048623181
"G2595",0.429096324202663,0.615179632737343,1.04427595694001
"G3652",0.429088125044283,0.498431795288786,0.927519920333069
"G2459",0.428797480364552,0.614937322541062,1.04373480290561
"G4318",0.427856423122473,0.830974508470719,1.25883093159319
"G4000",0.427038453587326,0.760781897142738,1.18782035073006
"G2233",0.426843124825103,0.714788644969052,1.14163176979416
"G4339",0.426808300754524,0.581697613720119,1.00850591447464
"G752",0.426673165846693,0.663348367084847,1.09002153293154
"G2365",0.42666188203987,0.546225249473164,0.972887131513034
"G208",0.426336905879318,0.594107254266244,1.02044416014556
"G4427",0.425224304927845,0.425738846482616,0.850963151410461
"G4408",0.425027500987815,0.569632591875807,0.994660092863622
"G2325",0.424491782009184,0.451350639182406,0.87584242119159
"G1425",0.424178260661621,0.496265286233213,0.920443546894834
"G2478",0.424126987196708,0.745691896410454,1.16981888360716
"G3300",0.423668602548208,1.11787865038426,1.54154725293247
"G2698",0.423494142057054,0.741737931992653,1.16523207404971
"G1127",0.423403612389815,1.3556248083883,1.77902842077811
"G2263",0.423030525568904,0.609574333588608,1.03260485915751
"G1288",0.422162241496285,0.425889206258571,0.848051447754855
"G336",0.422034858894004,1.13653889594353,1.55857375483753
"G3253",0.421836052343237,0.538350139172874,0.960186191516111
"G1251",0.421538567004678,0.568534609571153,0.990073176575831
"G2796",0.421063309265506,0.738117884966155,1.15918119423166
"G2695",0.42078279196948,0.465695940179941,0.886478732149421
"G3951",0.420457998579849,0.549027724716134,0.969485723295983
"G2350",0.419007713112966,0.539536508009747,0.958544221122712
"G3401",0.418624528061673,0.762038865063778,1.18066339312545
"G3154",0.418311499910315,0.694927767054239,1.11323926696455
"G2601",0.418305018656772,0.52587325103922,0.944178269695992
"G2461",0.417872758266434,0.425418721166372,0.843291479432806
"G55",0.417533124025085,0.820156673735909,1.23768979776099
"G162",0.417465743659389,0.533235060881939,0.950700804541329
"G3769",0.417265047820733,0.447541076069456,0.864806123890189
"G3994",0.416995317714329,0.539549382395814,0.956544700110143
"G1542",0.41617991135608,0.426605772533039,0.842785683889119
"G360",0.415404126590916,0.613319264682652,1.02872339127357
"G682",0.415086571883671,0.758572703429948,1.17365927531362
"G3232",0.414466286212657,0.774784675843723,1.18925096205638
"G3550",0.414144417241055,0.469667257708118,0.883811674949173
"G226",0.414142060133603,0.534182172872621,0.948324233006224
"G319",0.414108325837707,0.463453497834162,0.877561823671868
"G3623",0.413856157030804,0.681811359241599,1.0956675162724
"G3199",0.413448669222693,0.824440621076257,1.23788929029895
"G1109",0.412893599822322,0.428817899015917,0.841711498838239
"G3887",0.412532909202742,0.592841886397888,1.00537479560063
"G1335",0.412020846406725,0.900091262389669,1.31211210879639
"G2147",0.411740480560581,0.530944203869501,0.942684684430082
"G1781",0.411120449579011,0.687189867435629,1.09831031701464
"G4148",0.409355601311703,0.875652020782913,1.28500762209462
"G577",0.409316713913566,0.599285119128647,1.00860183304221
"G3322",0.408474857716116,0.874428727537726,1.28290358525384
"G846",0.407761248199536,0.72304706079235,1.13080830899189
"G4106",0.407743125094304,0.489778661771426,0.89752178686573
"G668",0.407356079157747,0.662525823701937,1.06988190285968
"G2155",0.407003925794432,0.670732912620491,1.07773683841492
"G193",0.407000455284085,0.652965700159123,1.05996615544321
"G130",0.40676715929094,0.736989748087402,1.14375690737834
"G26",0.406745164740999,0.627552907482242,1.03429807222324
"G1101",0.406651665794081,0.624007779141092,1.03065944493517
"G4075",0.40632020704708,0.888363392317063,1.29468359936414
"G1999",0.406211303516305,0.757057397065889,1.16326870058219
"G4178",0.406098016943134,0.490548747134456,0.896646764077589
"G3257",0.406055400339625,0.773740015456867,1.17979541579649
"G1643",0.405953001397982,0.481236487178167,0.887189488576149
"G3372",0.405435851354384,0.618556562476692,1.02399241383108
"G830",0.405100735975612,0.719122305929141,1.12422304190475
"G2545",0.404717741537898,0.425486986720665,0.830204728258562
"G1209",0.404513373313682,0.815706545576812,1.22021991889049
"G3088",0.404503372056845,0.870573922118932,1.27507729417578
"G2047",0.403437932037351,0.559666036216402,0.963103968253753
"G565",0.403267113536358,0.654700392707245,1.0579675062436
"G3225",0.402698582137308,0.573762286358435,0.976460868495743
"G1770",0.402254414508047,0.927002136253261,1.32925655076131
"G1621",0.402025946220525,1.19358216123372,1.59560810745424
"G2085",0.40110003297661,1.10381229297435,1.50491232595096
"G1117",0.400539804105905,0.538842908121928,0.939382712227832
"G1903",0.400469258800565,0.52987469803116,0.930343956831726
"G3571",0.400309441343036,1.06301927769996,1.463328719043
"G755",0.39948539296415,0.887038030470436,1.28652342343459
"G2975",0.398733819375163,1.16073925277368,1.55947307214884
"G1341",0.398228682532123,0.929771243239,1.32799992577112
"G980",0.39735046240553,0.661826746270354,1.05917720867588
"G611",0.397312630746607,0.851172205252318,1.24848483599892
"G4006",0.397291491423878,0.500845950742102,0.89813744216598
"G581",0.396968696717849,0.569086675118309,0.966055371836158
"G1663",0.396742097541565,0.701021622253207,1.09776371979477
"G3197",0.396390494681834,0.820809839765027,1.21720033444686
"G3625",0.396370343051125,0.848728391395971,1.2450987344471
"G882",0.395895538472908,1.15970928920992,1.55560482768283
"G2241",0.395883884167125,0.956969570984366,1.35285345515149
"G126",0.395747509399159,0.429047398359568,0.824794907758728
"G1009",0.393386447262836,1.16583962113782,1.55922606840066
"G3657",0.392555798475292,0.924543023479984,1.31709882195528
"G1337",0.392341643955524,0.424855772429812,0.817197416385336
"G4165",0.39232503305453,1.18831657476836,1.58064160782289
"G2011",0.390682828022913,0.480762744689205,0.871445572712118
"G2576",0.390615764430575,0.621231792322693,1.01184755675327
"G2212",0.390195097873167,0.426445800807306,0.816640898680473
"G3240",0.389790579851315,0.52375281302552,0.913543392876836
"G181",0.389102664092416,0.540883540426413,0.929986204518829
"G3732",0.388564530515892,0.711941641410438,1.10050617192633
"G2591",0.387462278814495,1.28723483742785,1.67469711624235
"G2679",0.386924783509286,0.593351433136387,0.980276216645673
"G2819",0.386550626755282,0.752292510789707,1.13884313754499
"G2993",0.38645191582942,1.12188482789535,1.50833674372477
"G2191",0.386426949379925,0.638885639622473,1.0253125890024
"G3431",0.385514905541445,0.713182579117074,1.09869748465852
"G3130",0.38516317638401,0.495982367899398,0.881145544283408
"G3922",0.384554065752918,0.564448323482773,0.949002389235691
"G4217",0.384399367570474,0.500510507984429,0.884909875554903
"G4205",0.384329311445341,0.781190001983674,1.16551931342902
"G2143",0.38321282136777,0.801121169965048,1.18433399133282
"G2368",0.383176517473198,0.632150477376257,1.01532699484945
"G3610",0.382656444276007,0.468943870391771,0.851600314667777
"G4098",0.381169525300048,0.431074493297792,0.812244018597839
"G41",0.381070536315874,0.606701319248771,0.987771855564646
"G1412",0.380898551231975,0.782328588517933,1.16322713974991
"G4480",0.380767053224183,1.10032154707556,1.48108860029974
"G959",0.38075711997621,0.720447053645119,1.10120417362133
"G4307",0.380649194995992,0.43487554955824,0.815524744554232
"G3911",0.380540476957103,0.882418764050428,1.26295924100753
"G69",0.380490624967272,0.656988098457701,1.03747872342497
"G3930",0.379746652133729,0.449363790898612,0.829110443032341
"G2484",0.379495860399669,0.583085995384229,0.962581855783898
"G4130",0.379105712509033,0.528611490965121,0.907717203474155
"G1706",0.378850857617644,0.78366941242082,1.16252027003846
"G2290",0.378296162238013,0.631362231558722,1.00965839379673
