Regulator	Target	Edge_Value	Source	Gold_Standard_Value
G333	G2317	1	IEntropy_True_Positive_Corrected	1
G305	G4186	1	IEntropy_True_Positive_Corrected	1
G145	G2031	1	IEntropy_True_Positive_Corrected	1
G55	G2031	1	IEntropy_True_Positive_Corrected	1
G11	G448	1	IEntropy_True_Positive_Corrected	1
G55	G448	1	IEntropy_True_Positive_Corrected	1
G116	G2602	1	IEntropy_True_Positive_Corrected	1
G116	G3399	1	IEntropy_True_Positive_Corrected	1
G305	G3399	1	IEntropy_True_Positive_Corrected	1
G268	G3399	1	IEntropy_True_Positive_Corrected	1
G333	G3399	1	IEntropy_True_Positive_Corrected	1
G235	G3399	1	IEntropy_True_Positive_Corrected	1
G305	G4332	1	IEntropy_True_Positive_Corrected	1
G254	G4453	1	IEntropy_True_Positive_Corrected	1
G188	G4453	1	IEntropy_True_Positive_Corrected	1
G268	G2965	1	IEntropy_True_Positive_Corrected	1
G333	G2965	1	IEntropy_True_Positive_Corrected	1
G55	G797	1	IEntropy_True_Positive_Corrected	1
G281	G3398	1	IEntropy_True_Positive_Corrected	1
G199	G2619	1	IEntropy_True_Positive_Corrected	1
G140	G197	1	IEntropy_True_Positive_Corrected	1
G92	G3727	1	IEntropy_True_Positive_Corrected	1
G268	G3727	1	IEntropy_True_Positive_Corrected	1
G333	G3727	1	IEntropy_True_Positive_Corrected	1
G116	G774	1	IEntropy_True_Positive_Corrected	1
G305	G774	1	IEntropy_True_Positive_Corrected	1
G268	G774	1	IEntropy_True_Positive_Corrected	1
G333	G774	1	IEntropy_True_Positive_Corrected	1
G235	G774	1	IEntropy_True_Positive_Corrected	1
G92	G4035	1	IEntropy_True_Positive_Corrected	1
G192	G4035	1	IEntropy_True_Positive_Corrected	1
G268	G4035	1	IEntropy_True_Positive_Corrected	1
G333	G4035	1	IEntropy_True_Positive_Corrected	1
G110	G3679	1	IEntropy_True_Positive_Corrected	1
G219	G3679	1	IEntropy_True_Positive_Corrected	1
G187	G2989	1	IEntropy_True_Positive_Corrected	1
G313	G2989	1	IEntropy_True_Positive_Corrected	1
G113	G3953	1	IEntropy_True_Positive_Corrected	1
G183	G3953	1	IEntropy_True_Positive_Corrected	1
G281	G3953	1	IEntropy_True_Positive_Corrected	1
G315	G3953	1	IEntropy_True_Positive_Corrected	1
G55	G3953	1	IEntropy_True_Positive_Corrected	1
G305	G243	1	IEntropy_True_Positive_Corrected	1
G23	G3983	1	IEntropy_True_Positive_Corrected	1
G192	G3983	1	IEntropy_True_Positive_Corrected	1
G116	G3966	1	IEntropy_True_Positive_Corrected	1
G305	G3966	1	IEntropy_True_Positive_Corrected	1
G268	G3966	1	IEntropy_True_Positive_Corrected	1
G333	G3966	1	IEntropy_True_Positive_Corrected	1
G235	G3966	1	IEntropy_True_Positive_Corrected	1
G92	G869	1	IEntropy_True_Positive_Corrected	1
G192	G869	1	IEntropy_True_Positive_Corrected	1
G23	G4065	1	IEntropy_True_Positive_Corrected	1
G125	G1097	1	IEntropy_True_Positive_Corrected	1
G268	G3971	1	IEntropy_True_Positive_Corrected	1
G333	G3971	1	IEntropy_True_Positive_Corrected	1
G313	G3598	1	IEntropy_True_Positive_Corrected	1
G23	G2765	1	IEntropy_True_Positive_Corrected	1
G92	G3369	1	IEntropy_True_Positive_Corrected	1
G268	G3369	1	IEntropy_True_Positive_Corrected	1
G333	G3369	1	IEntropy_True_Positive_Corrected	1
G305	G1814	1	IEntropy_True_Positive_Corrected	1
G168	G1814	1	IEntropy_True_Positive_Corrected	1
G235	G1814	1	IEntropy_True_Positive_Corrected	1
G116	G340	1	IEntropy_True_Positive_Corrected	1
G305	G340	1	IEntropy_True_Positive_Corrected	1
G268	G340	1	IEntropy_True_Positive_Corrected	1
G333	G340	1	IEntropy_True_Positive_Corrected	1
G235	G340	1	IEntropy_True_Positive_Corrected	1
G110	G3161	1	IEntropy_True_Positive_Corrected	1
G219	G3161	1	IEntropy_True_Positive_Corrected	1
G116	G3329	1	IEntropy_True_Positive_Corrected	1
G305	G3329	1	IEntropy_True_Positive_Corrected	1
G268	G3329	1	IEntropy_True_Positive_Corrected	1
G333	G3329	1	IEntropy_True_Positive_Corrected	1
G235	G3329	1	IEntropy_True_Positive_Corrected	1
G281	G886	1	IEntropy_True_Positive_Corrected	1
G125	G3961	1	IEntropy_True_Positive_Corrected	1
G23	G3129	1	IEntropy_True_Positive_Corrected	1
G92	G3129	1	IEntropy_True_Positive_Corrected	1
G313	G3129	1	IEntropy_True_Positive_Corrected	1
G268	G3129	1	IEntropy_True_Positive_Corrected	1
G333	G3129	1	IEntropy_True_Positive_Corrected	1
G73	G839	1	IEntropy_True_Positive_Corrected	1
G281	G1054	1	IEntropy_True_Positive_Corrected	1
G66	G3835	1	IEntropy_True_Positive_Corrected	1
G268	G77	1	IEntropy_True_Positive_Corrected	1
G333	G77	1	IEntropy_True_Positive_Corrected	1
G92	G2666	1	IEntropy_True_Positive_Corrected	1
G313	G2666	1	IEntropy_True_Positive_Corrected	1
G192	G2666	1	IEntropy_True_Positive_Corrected	1
G268	G2666	1	IEntropy_True_Positive_Corrected	1
G55	G2666	1	IEntropy_True_Positive_Corrected	1
G333	G2666	1	IEntropy_True_Positive_Corrected	1
G277	G2800	1	IEntropy_True_Positive_Corrected	1
G55	G2800	1	IEntropy_True_Positive_Corrected	1
G23	G2505	1	IEntropy_True_Positive_Corrected	1
G55	G2505	1	IEntropy_True_Positive_Corrected	1
G199	G2505	1	IEntropy_True_Positive_Corrected	1
G313	G1323	1	IEntropy_True_Positive_Corrected	1
G69	G1323	1	IEntropy_True_Positive_Corrected	1
G259	G2821	1	IEntropy_True_Positive_Corrected	1
G254	G2821	1	IEntropy_True_Positive_Corrected	1
G138	G2821	1	IEntropy_True_Positive_Corrected	1
G188	G2821	1	IEntropy_True_Positive_Corrected	1
G55	G2821	1	IEntropy_True_Positive_Corrected	1
G55	G3057	1	IEntropy_True_Positive_Corrected	1
G76	G3522	1	IEntropy_True_Positive_Corrected	1
G281	G3522	1	IEntropy_True_Positive_Corrected	1
G55	G3522	1	IEntropy_True_Positive_Corrected	1
G55	G4335	1	IEntropy_True_Positive_Corrected	1
G277	G2258	1	IEntropy_True_Positive_Corrected	1
G55	G2258	1	IEntropy_True_Positive_Corrected	1
G305	G4367	1	IEntropy_True_Positive_Corrected	1
G23	G4113	1	IEntropy_True_Positive_Corrected	1
G55	G4113	1	IEntropy_True_Positive_Corrected	1
G92	G3530	1	IEntropy_True_Positive_Corrected	1
G192	G3530	1	IEntropy_True_Positive_Corrected	1
G281	G331	1	IEntropy_True_Positive_Corrected	1
G244	G331	1	IEntropy_True_Positive_Corrected	1
G116	G4389	1	IEntropy_True_Positive_Corrected	1
G172	G3617	1	IEntropy_True_Positive_Corrected	1
G305	G4074	1	IEntropy_True_Positive_Corrected	1
G244	G2225	1	IEntropy_True_Positive_Corrected	1
G55	G2225	1	IEntropy_True_Positive_Corrected	1
G23	G3990	1	IEntropy_True_Positive_Corrected	1
G172	G3990	1	IEntropy_True_Positive_Corrected	1
G244	G896	1	IEntropy_True_Positive_Corrected	1
G23	G876	1	IEntropy_True_Positive_Corrected	1
G92	G876	1	IEntropy_True_Positive_Corrected	1
G281	G876	1	IEntropy_True_Positive_Corrected	1
G192	G876	1	IEntropy_True_Positive_Corrected	1
G268	G876	1	IEntropy_True_Positive_Corrected	1
G282	G876	1	IEntropy_True_Positive_Corrected	1
G333	G876	1	IEntropy_True_Positive_Corrected	1
G220	G876	1	IEntropy_True_Positive_Corrected	1
G23	G1950	1	IEntropy_True_Positive_Corrected	1
G92	G1950	1	IEntropy_True_Positive_Corrected	1
G313	G1950	1	IEntropy_True_Positive_Corrected	1
G268	G1950	1	IEntropy_True_Positive_Corrected	1
G333	G1950	1	IEntropy_True_Positive_Corrected	1
G23	G400	1	IEntropy_True_Positive_Corrected	1
G55	G3766	1	IEntropy_True_Positive_Corrected	1
G176	G3766	1	IEntropy_True_Positive_Corrected	1
G23	G3682	1	IEntropy_True_Positive_Corrected	1
G116	G4206	1	IEntropy_True_Positive_Corrected	1
G76	G2629	1	IEntropy_True_Positive_Corrected	1
G281	G2629	1	IEntropy_True_Positive_Corrected	1
G55	G2629	1	IEntropy_True_Positive_Corrected	1
G199	G853	1	IEntropy_True_Positive_Corrected	1
G313	G78	1	IEntropy_True_Positive_Corrected	1
G10	G1708	1	IEntropy_True_Positive_Corrected	1
G23	G684	1	IEntropy_True_Positive_Corrected	1
G92	G684	1	IEntropy_True_Positive_Corrected	1
G313	G684	1	IEntropy_True_Positive_Corrected	1
G268	G684	1	IEntropy_True_Positive_Corrected	1
G333	G684	1	IEntropy_True_Positive_Corrected	1
G282	G3302	1	IEntropy_True_Positive_Corrected	1
G23	G2605	1	IEntropy_True_Positive_Corrected	1
G172	G2605	1	IEntropy_True_Positive_Corrected	1
G23	G2637	1	IEntropy_True_Positive_Corrected	1
G92	G2637	1	IEntropy_True_Positive_Corrected	1
G313	G2637	1	IEntropy_True_Positive_Corrected	1
G268	G2637	1	IEntropy_True_Positive_Corrected	1
G333	G2637	1	IEntropy_True_Positive_Corrected	1
G284	G3423	1	IEntropy_True_Positive_Corrected	1
G332	G3423	1	IEntropy_True_Positive_Corrected	1
G145	G4168	1	IEntropy_True_Positive_Corrected	1
G4	G907	1	IEntropy_True_Positive_Corrected	1
G268	G907	1	IEntropy_True_Positive_Corrected	1
G55	G907	1	IEntropy_True_Positive_Corrected	1
G333	G907	1	IEntropy_True_Positive_Corrected	1
G259	G10	1	IEntropy_True_Positive_Corrected	1
G55	G4362	1	IEntropy_True_Positive_Corrected	1
G268	G23	1	IEntropy_True_Positive_Corrected	1
G55	G23	1	IEntropy_True_Positive_Corrected	1
G333	G23	1	IEntropy_True_Positive_Corrected	1
G268	G2968	1	IEntropy_True_Positive_Corrected	1
G333	G2968	1	IEntropy_True_Positive_Corrected	1
G23	G113	1	IEntropy_True_Positive_Corrected	1
G55	G113	1	IEntropy_True_Positive_Corrected	1
G244	G3484	1	IEntropy_True_Positive_Corrected	1
G55	G3484	1	IEntropy_True_Positive_Corrected	1
G23	G890	1	IEntropy_True_Positive_Corrected	1
G23	G183	1	IEntropy_True_Positive_Corrected	1
G55	G183	1	IEntropy_True_Positive_Corrected	1
G116	G3360	1	IEntropy_True_Positive_Corrected	1
G92	G3360	1	IEntropy_True_Positive_Corrected	1
G192	G3360	1	IEntropy_True_Positive_Corrected	1
G220	G3360	1	IEntropy_True_Positive_Corrected	1
G73	G3800	1	IEntropy_True_Positive_Corrected	1
G55	G3419	1	IEntropy_True_Positive_Corrected	1
G282	G3419	1	IEntropy_True_Positive_Corrected	1
G116	G2562	1	IEntropy_True_Positive_Corrected	1
G23	G572	1	IEntropy_True_Positive_Corrected	1
G305	G1886	1	IEntropy_True_Positive_Corrected	1
G282	G4266	1	IEntropy_True_Positive_Corrected	1
G86	G4246	1	IEntropy_True_Positive_Corrected	1
G86	G2334	1	IEntropy_True_Positive_Corrected	1
G268	G480	1	IEntropy_True_Positive_Corrected	1
G333	G480	1	IEntropy_True_Positive_Corrected	1
G92	G151	1	IEntropy_True_Positive_Corrected	1
G55	G151	1	IEntropy_True_Positive_Corrected	1
G268	G306	1	IEntropy_True_Positive_Corrected	1
G333	G306	1	IEntropy_True_Positive_Corrected	1
G309	G1246	1	IEntropy_True_Positive_Corrected	1
G89	G1246	1	IEntropy_True_Positive_Corrected	1
G210	G1246	1	IEntropy_True_Positive_Corrected	1
G323	G1246	1	IEntropy_True_Positive_Corrected	1
G23	G2028	1	IEntropy_True_Positive_Corrected	1
G244	G3475	1	IEntropy_True_Positive_Corrected	1
G55	G3475	1	IEntropy_True_Positive_Corrected	1
G36	G2453	1	IEntropy_True_Positive_Corrected	1
G313	G2453	1	IEntropy_True_Positive_Corrected	1
G268	G2453	1	IEntropy_True_Positive_Corrected	1
G333	G2453	1	IEntropy_True_Positive_Corrected	1
G268	G4057	1	IEntropy_True_Positive_Corrected	1
G333	G4057	1	IEntropy_True_Positive_Corrected	1
G199	G2751	1	IEntropy_True_Positive_Corrected	1
G268	G4255	1	IEntropy_True_Positive_Corrected	1
G333	G4255	1	IEntropy_True_Positive_Corrected	1
G92	G1505	1	IEntropy_True_Positive_Corrected	1
G192	G1505	1	IEntropy_True_Positive_Corrected	1
G268	G1505	1	IEntropy_True_Positive_Corrected	1
G333	G1505	1	IEntropy_True_Positive_Corrected	1
G244	G1969	1	IEntropy_True_Positive_Corrected	1
G55	G3415	1	IEntropy_True_Positive_Corrected	1
G23	G2527	1	IEntropy_True_Positive_Corrected	1
G92	G2527	1	IEntropy_True_Positive_Corrected	1
G313	G2527	1	IEntropy_True_Positive_Corrected	1
G268	G2527	1	IEntropy_True_Positive_Corrected	1
G333	G2527	1	IEntropy_True_Positive_Corrected	1
G92	G4166	1	IEntropy_True_Positive_Corrected	1
G172	G4166	1	IEntropy_True_Positive_Corrected	1
G84	G3331	1	IEntropy_True_Positive_Corrected	1
G281	G2645	1	IEntropy_True_Positive_Corrected	1
G23	G992	1	IEntropy_True_Positive_Corrected	1
G268	G992	1	IEntropy_True_Positive_Corrected	1
G55	G992	1	IEntropy_True_Positive_Corrected	1
G333	G992	1	IEntropy_True_Positive_Corrected	1
G209	G1940	1	IEntropy_True_Positive_Corrected	1
G86	G1940	1	IEntropy_True_Positive_Corrected	1
G7	G281	1	IEntropy_True_Positive_Corrected	1
G23	G281	1	IEntropy_True_Positive_Corrected	1
G328	G1255	1	IEntropy_True_Positive_Corrected	1
G23	G488	1	IEntropy_True_Positive_Corrected	1
G92	G488	1	IEntropy_True_Positive_Corrected	1
G313	G488	1	IEntropy_True_Positive_Corrected	1
G268	G488	1	IEntropy_True_Positive_Corrected	1
G333	G488	1	IEntropy_True_Positive_Corrected	1
G244	G1458	1	IEntropy_True_Positive_Corrected	1
G55	G1458	1	IEntropy_True_Positive_Corrected	1
G305	G2387	1	IEntropy_True_Positive_Corrected	1
G199	G1222	1	IEntropy_True_Positive_Corrected	1
G208	G1280	1	IEntropy_True_Positive_Corrected	1
G282	G3080	1	IEntropy_True_Positive_Corrected	1
G86	G3607	1	IEntropy_True_Positive_Corrected	1
G244	G1308	1	IEntropy_True_Positive_Corrected	1
G92	G2610	1	IEntropy_True_Positive_Corrected	1
G55	G2489	1	IEntropy_True_Positive_Corrected	1
G76	G1190	1	IEntropy_True_Positive_Corrected	1
G281	G1190	1	IEntropy_True_Positive_Corrected	1
G55	G1190	1	IEntropy_True_Positive_Corrected	1
G23	G2707	1	IEntropy_True_Positive_Corrected	1
G92	G2707	1	IEntropy_True_Positive_Corrected	1
G313	G2707	1	IEntropy_True_Positive_Corrected	1
G268	G2707	1	IEntropy_True_Positive_Corrected	1
G333	G2707	1	IEntropy_True_Positive_Corrected	1
G92	G1250	1	IEntropy_True_Positive_Corrected	1
G281	G1250	1	IEntropy_True_Positive_Corrected	1
G55	G1250	1	IEntropy_True_Positive_Corrected	1
G4	G4157	1	IEntropy_True_Positive_Corrected	1
G268	G4157	1	IEntropy_True_Positive_Corrected	1
G55	G4157	1	IEntropy_True_Positive_Corrected	1
G333	G4157	1	IEntropy_True_Positive_Corrected	1
G259	G2668	1	IEntropy_True_Positive_Corrected	1
G254	G2668	1	IEntropy_True_Positive_Corrected	1
G138	G2668	1	IEntropy_True_Positive_Corrected	1
G188	G2668	1	IEntropy_True_Positive_Corrected	1
G55	G2668	1	IEntropy_True_Positive_Corrected	1
G23	G3831	1	IEntropy_True_Positive_Corrected	1
G92	G3831	1	IEntropy_True_Positive_Corrected	1
G313	G3831	1	IEntropy_True_Positive_Corrected	1
G268	G3831	1	IEntropy_True_Positive_Corrected	1
G333	G3831	1	IEntropy_True_Positive_Corrected	1
G235	G1650	1	IEntropy_True_Positive_Corrected	1
G305	G2604	1	IEntropy_True_Positive_Corrected	1
G235	G3245	1	IEntropy_True_Positive_Corrected	1
G209	G150	1	IEntropy_True_Positive_Corrected	1
G86	G150	1	IEntropy_True_Positive_Corrected	1
G36	G1743	1	IEntropy_True_Positive_Corrected	1
G313	G1743	1	IEntropy_True_Positive_Corrected	1
G268	G1743	1	IEntropy_True_Positive_Corrected	1
G333	G1743	1	IEntropy_True_Positive_Corrected	1
G282	G1114	1	IEntropy_True_Positive_Corrected	1
G11	G2615	1	IEntropy_True_Positive_Corrected	1
G55	G2615	1	IEntropy_True_Positive_Corrected	1
G313	G3339	1	IEntropy_True_Positive_Corrected	1
G55	G2805	1	IEntropy_True_Positive_Corrected	1
G11	G1783	1	IEntropy_True_Positive_Corrected	1
G55	G1783	1	IEntropy_True_Positive_Corrected	1
G113	G3742	1	IEntropy_True_Positive_Corrected	1
G183	G3742	1	IEntropy_True_Positive_Corrected	1
G281	G3742	1	IEntropy_True_Positive_Corrected	1
G315	G3742	1	IEntropy_True_Positive_Corrected	1
G55	G3742	1	IEntropy_True_Positive_Corrected	1
G23	G999	1	IEntropy_True_Positive_Corrected	1
G23	G1822	1	IEntropy_True_Positive_Corrected	1
G167	G1133	1	IEntropy_True_Positive_Corrected	1
G55	G1133	1	IEntropy_True_Positive_Corrected	1
G116	G1307	1	IEntropy_True_Positive_Corrected	1
G55	G4270	1	IEntropy_True_Positive_Corrected	1
G55	G3449	1	IEntropy_True_Positive_Corrected	1
G305	G1765	1	IEntropy_True_Positive_Corrected	1
G86	G1895	1	IEntropy_True_Positive_Corrected	1
G305	G1091	1	IEntropy_True_Positive_Corrected	1
G66	G3366	1	IEntropy_True_Positive_Corrected	1
G23	G3330	1	IEntropy_True_Positive_Corrected	1
G92	G3330	1	IEntropy_True_Positive_Corrected	1
G192	G3330	1	IEntropy_True_Positive_Corrected	1
G268	G3330	1	IEntropy_True_Positive_Corrected	1
G333	G3330	1	IEntropy_True_Positive_Corrected	1
G220	G3330	1	IEntropy_True_Positive_Corrected	1
G55	G167	1	IEntropy_True_Positive_Corrected	1
G235	G1230	1	IEntropy_True_Positive_Corrected	1
G309	G1020	1	IEntropy_True_Positive_Corrected	1
G235	G1020	1	IEntropy_True_Positive_Corrected	1
G23	G2516	1	IEntropy_True_Positive_Corrected	1
G92	G2516	1	IEntropy_True_Positive_Corrected	1
G313	G2516	1	IEntropy_True_Positive_Corrected	1
G268	G2516	1	IEntropy_True_Positive_Corrected	1
G333	G2516	1	IEntropy_True_Positive_Corrected	1
G305	G1601	1	IEntropy_True_Positive_Corrected	1
G280	G1702	1	IEntropy_True_Positive_Corrected	1
G199	G4488	1	IEntropy_True_Positive_Corrected	1
G244	G342	1	IEntropy_True_Positive_Corrected	1
G268	G342	1	IEntropy_True_Positive_Corrected	1
G333	G342	1	IEntropy_True_Positive_Corrected	1
G55	G95	1	IEntropy_True_Positive_Corrected	1
G89	G19	1	IEntropy_True_Positive_Corrected	1
G23	G19	1	IEntropy_True_Positive_Corrected	1
G210	G19	1	IEntropy_True_Positive_Corrected	1
G55	G145	1	IEntropy_True_Positive_Corrected	1
G176	G145	1	IEntropy_True_Positive_Corrected	1
G140	G465	1	IEntropy_True_Positive_Corrected	1
G11	G2592	1	IEntropy_True_Positive_Corrected	1
G55	G2592	1	IEntropy_True_Positive_Corrected	1
G23	G4344	1	IEntropy_True_Positive_Corrected	1
G92	G4344	1	IEntropy_True_Positive_Corrected	1
G313	G4344	1	IEntropy_True_Positive_Corrected	1
G268	G4344	1	IEntropy_True_Positive_Corrected	1
G333	G4344	1	IEntropy_True_Positive_Corrected	1
G110	G2924	1	IEntropy_True_Positive_Corrected	1
G219	G2924	1	IEntropy_True_Positive_Corrected	1
G208	G2924	1	IEntropy_True_Positive_Corrected	1
G140	G1000	1	IEntropy_True_Positive_Corrected	1
G125	G209	1	IEntropy_True_Positive_Corrected	1
G244	G2897	1	IEntropy_True_Positive_Corrected	1
G55	G2897	1	IEntropy_True_Positive_Corrected	1
G254	G4312	1	IEntropy_True_Positive_Corrected	1
G188	G4312	1	IEntropy_True_Positive_Corrected	1
G199	G947	1	IEntropy_True_Positive_Corrected	1
G73	G1904	1	IEntropy_True_Positive_Corrected	1
G282	G4212	1	IEntropy_True_Positive_Corrected	1
G73	G450	1	IEntropy_True_Positive_Corrected	1
G23	G4447	1	IEntropy_True_Positive_Corrected	1
G92	G4447	1	IEntropy_True_Positive_Corrected	1
G313	G4447	1	IEntropy_True_Positive_Corrected	1
G69	G4447	1	IEntropy_True_Positive_Corrected	1
G92	G2825	1	IEntropy_True_Positive_Corrected	1
G192	G2825	1	IEntropy_True_Positive_Corrected	1
G220	G2825	1	IEntropy_True_Positive_Corrected	1
G268	G3940	1	IEntropy_True_Positive_Corrected	1
G333	G3940	1	IEntropy_True_Positive_Corrected	1
G66	G3940	1	IEntropy_True_Positive_Corrected	1
G209	G1090	1	IEntropy_True_Positive_Corrected	1
G86	G1090	1	IEntropy_True_Positive_Corrected	1
G89	G519	1	IEntropy_True_Positive_Corrected	1
G199	G519	1	IEntropy_True_Positive_Corrected	1
G244	G2761	1	IEntropy_True_Positive_Corrected	1
G268	G2761	1	IEntropy_True_Positive_Corrected	1
G333	G2761	1	IEntropy_True_Positive_Corrected	1
G313	G2072	1	IEntropy_True_Positive_Corrected	1
G244	G2424	1	IEntropy_True_Positive_Corrected	1
G268	G2701	1	IEntropy_True_Positive_Corrected	1
G333	G2701	1	IEntropy_True_Positive_Corrected	1
G176	G4133	1	IEntropy_True_Positive_Corrected	1
G55	G2446	1	IEntropy_True_Positive_Corrected	1
G282	G2446	1	IEntropy_True_Positive_Corrected	1
G176	G2446	1	IEntropy_True_Positive_Corrected	1
G55	G2000	1	IEntropy_True_Positive_Corrected	1
G86	G3972	1	IEntropy_True_Positive_Corrected	1
G55	G2566	1	IEntropy_True_Positive_Corrected	1
G313	G3195	1	IEntropy_True_Positive_Corrected	1
G82	G57	1	IEntropy_True_Positive_Corrected	1
G23	G2321	1	IEntropy_True_Positive_Corrected	1
G92	G2321	1	IEntropy_True_Positive_Corrected	1
G313	G2321	1	IEntropy_True_Positive_Corrected	1
G268	G2321	1	IEntropy_True_Positive_Corrected	1
G333	G2321	1	IEntropy_True_Positive_Corrected	1
G281	G1392	1	IEntropy_True_Positive_Corrected	1
G268	G1392	1	IEntropy_True_Positive_Corrected	1
G333	G1392	1	IEntropy_True_Positive_Corrected	1
G55	G3891	1	IEntropy_True_Positive_Corrected	1
G192	G1146	1	IEntropy_True_Positive_Corrected	1
G125	G2014	1	IEntropy_True_Positive_Corrected	1
G23	G3861	1	IEntropy_True_Positive_Corrected	1
G92	G3861	1	IEntropy_True_Positive_Corrected	1
G313	G3861	1	IEntropy_True_Positive_Corrected	1
G268	G3861	1	IEntropy_True_Positive_Corrected	1
G333	G3861	1	IEntropy_True_Positive_Corrected	1
G202	G809	1	IEntropy_True_Positive_Corrected	1
G309	G1736	1	IEntropy_True_Positive_Corrected	1
G116	G2799	1	IEntropy_True_Positive_Corrected	1
G73	G1138	1	IEntropy_True_Positive_Corrected	1
G86	G632	1	IEntropy_True_Positive_Corrected	1
G73	G201	1	IEntropy_True_Positive_Corrected	1
G116	G1284	1	IEntropy_True_Positive_Corrected	1
G199	G2054	1	IEntropy_True_Positive_Corrected	1
G55	G277	1	IEntropy_True_Positive_Corrected	1
G55	G1802	1	IEntropy_True_Positive_Corrected	1
G23	G1049	1	IEntropy_True_Positive_Corrected	1
G55	G1049	1	IEntropy_True_Positive_Corrected	1
G92	G2287	1	IEntropy_True_Positive_Corrected	1
G192	G2287	1	IEntropy_True_Positive_Corrected	1
G202	G956	1	IEntropy_True_Positive_Corrected	1
G192	G2135	1	IEntropy_True_Positive_Corrected	1
G140	G817	1	IEntropy_True_Positive_Corrected	1
G92	G3731	1	IEntropy_True_Positive_Corrected	1
G192	G3731	1	IEntropy_True_Positive_Corrected	1
G220	G3731	1	IEntropy_True_Positive_Corrected	1
G23	G4300	1	IEntropy_True_Positive_Corrected	1
G55	G4300	1	IEntropy_True_Positive_Corrected	1
G199	G4300	1	IEntropy_True_Positive_Corrected	1
G92	G192	1	IEntropy_True_Positive_Corrected	1
G55	G443	1	IEntropy_True_Positive_Corrected	1
G282	G443	1	IEntropy_True_Positive_Corrected	1
G268	G1830	1	IEntropy_True_Positive_Corrected	1
G333	G1830	1	IEntropy_True_Positive_Corrected	1
G309	G305	1	IEntropy_True_Positive_Corrected	1
G55	G305	1	IEntropy_True_Positive_Corrected	1
G235	G305	1	IEntropy_True_Positive_Corrected	1
G305	G3725	1	IEntropy_True_Positive_Corrected	1
G55	G2834	1	IEntropy_True_Positive_Corrected	1
G282	G2834	1	IEntropy_True_Positive_Corrected	1
G313	G3011	1	IEntropy_True_Positive_Corrected	1
G333	G268	1	IEntropy_True_Positive_Corrected	1
G55	G161	1	IEntropy_True_Positive_Corrected	1
G140	G518	1	IEntropy_True_Positive_Corrected	1
G92	G3785	1	IEntropy_True_Positive_Corrected	1
G192	G3785	1	IEntropy_True_Positive_Corrected	1
G268	G3785	1	IEntropy_True_Positive_Corrected	1
G333	G3785	1	IEntropy_True_Positive_Corrected	1
G23	G1997	1	IEntropy_True_Positive_Corrected	1
G268	G3554	1	IEntropy_True_Positive_Corrected	1
G333	G3554	1	IEntropy_True_Positive_Corrected	1
G66	G3554	1	IEntropy_True_Positive_Corrected	1
G55	G2795	1	IEntropy_True_Positive_Corrected	1
G66	G2795	1	IEntropy_True_Positive_Corrected	1
G55	G315	1	IEntropy_True_Positive_Corrected	1
G199	G3894	1	IEntropy_True_Positive_Corrected	1
G235	G3029	1	IEntropy_True_Positive_Corrected	1
G268	G1525	1	IEntropy_True_Positive_Corrected	1
G333	G1525	1	IEntropy_True_Positive_Corrected	1
G92	G3380	1	IEntropy_True_Positive_Corrected	1
G192	G3380	1	IEntropy_True_Positive_Corrected	1
G220	G3380	1	IEntropy_True_Positive_Corrected	1
G55	G4145	1	IEntropy_True_Positive_Corrected	1
G55	G691	1	IEntropy_True_Positive_Corrected	1
G268	G2595	1	IEntropy_True_Positive_Corrected	1
G333	G2595	1	IEntropy_True_Positive_Corrected	1
G73	G2325	1	IEntropy_True_Positive_Corrected	1
G268	G3951	1	IEntropy_True_Positive_Corrected	1
G282	G3951	1	IEntropy_True_Positive_Corrected	1
G333	G3951	1	IEntropy_True_Positive_Corrected	1
G207	G3951	1	IEntropy_True_Positive_Corrected	1
G23	G55	1	IEntropy_True_Positive_Corrected	1
G23	G3769	1	IEntropy_True_Positive_Corrected	1
G192	G3769	1	IEntropy_True_Positive_Corrected	1
G268	G3994	1	IEntropy_True_Positive_Corrected	1
G55	G3994	1	IEntropy_True_Positive_Corrected	1
G333	G3994	1	IEntropy_True_Positive_Corrected	1
G281	G319	1	IEntropy_True_Positive_Corrected	1
G10	G3199	1	IEntropy_True_Positive_Corrected	1
G244	G4106	1	IEntropy_True_Positive_Corrected	1
G268	G4106	1	IEntropy_True_Positive_Corrected	1
G333	G4106	1	IEntropy_True_Positive_Corrected	1
G6	G1101	1	IEntropy_True_Positive_Corrected	1
G55	G1643	1	IEntropy_True_Positive_Corrected	1
G23	G1117	1	IEntropy_True_Positive_Corrected	1
G55	G1117	1	IEntropy_True_Positive_Corrected	1
G110	G1903	1	IEntropy_True_Positive_Corrected	1
G219	G1903	1	IEntropy_True_Positive_Corrected	1
G55	G2819	1	IEntropy_True_Positive_Corrected	1
G244	G3431	1	IEntropy_True_Positive_Corrected	1
G55	G3431	1	IEntropy_True_Positive_Corrected	1
G282	G2368	1	IEntropy_True_Positive_Corrected	1
G116	G3610	1	IEntropy_True_Positive_Corrected	1
G92	G3610	1	IEntropy_True_Positive_Corrected	1
G192	G3610	1	IEntropy_True_Positive_Corrected	1
G220	G3610	1	IEntropy_True_Positive_Corrected	1
G23	G4098	1	IEntropy_True_Positive_Corrected	1
